area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
100,3,2,3,-,acept,not furnished,0,2200,0,34
100,3,2,2,-,acept,not furnished,0,2250,15,34
130,3,2,2,-,acept,not furnished,0,2200,0,34
100,3,1,0,-,acept,not furnished,0,2200,350,34
120,3,1,0,-,acept,not furnished,0,2200,0,34
144,2,4,6,-,acept,not furnished,0,2196,225,34
110,2,3,3,-,acept,not furnished,0,2200,8,34
110,2,2,1,-,acept,not furnished,0,2200,192,34
90,2,2,1,-,acept,not furnished,0,2200,0,34
166,2,1,5,-,acept,furnished,0,2200,200,34
60,2,1,3,-,acept,not furnished,0,2200,188,34
86,2,1,1,-,acept,not furnished,0,2200,110,34
80,2,1,0,-,acept,not furnished,0,2200,0,34
250,1,2,2,-,acept,not furnished,0,2200,602,34
90,1,1,0,-,acept,not furnished,0,2200,109,34
35,1,1,0,6,not acept,furnished,0,2570,58,34
530,4,6,4,11,acept,not furnished,4310,2569,2417,33
247,4,4,4,3,acept,not furnished,2900,2550,684,33
184,4,2,3,9,acept,furnished,2800,2550,417,33
230,2,2,3,10,acept,not furnished,2700,2550,845,33
45,1,1,1,10,acept,furnished,2450,2500,593,33
60,2,2,1,14,not acept,furnished,2435,2600,184,33
140,3,3,2,6,acept,not furnished,2420,2580,1000,33
200,3,4,3,19,acept,furnished,2247,8500,1000,33
90,3,2,1,1,not acept,furnished,2153,2550,364,33
181,4,5,3,5,acept,not furnished,2100,2600,579,33
235,3,4,3,2,acept,not furnished,2000,2550,1000,33
142,3,4,3,13,acept,not furnished,1900,4600,3509,33
150,3,2,0,5,acept,not furnished,1800,2500,200,33
250,4,5,3,2,acept,not furnished,1700,2550,334,33
118,3,2,0,4,not acept,not furnished,1650,2550,172,33
105,3,2,1,4,acept,not furnished,1590,2500,258,33
129,3,2,2,6,acept,not furnished,1580,2600,542,33
163,3,3,3,8,acept,furnished,1532,2550,417,33
153,3,2,1,2,acept,not furnished,1500,2550,157,33
110,3,2,1,8,acept,not furnished,1488,2500,190,33
35,1,1,0,12,not acept,furnished,1400,2595,0,33
290,4,3,1,5,acept,not furnished,1350,2600,192,33
87,2,1,1,2,acept,not furnished,1350,2500,209,33
125,3,1,2,11,acept,not furnished,1317,2600,170,33
65,2,1,1,3,acept,not furnished,1300,2550,109,33
77,2,1,1,1,acept,furnished,1300,2600,100,33
110,3,2,1,7,acept,not furnished,1250,2500,309,33
85,3,2,2,9,acept,not furnished,1225,2600,182,33
80,2,2,1,11,acept,not furnished,1208,2550,216,33
79,3,2,2,11,acept,not furnished,1200,2600,314,33
110,3,2,3,11,acept,not furnished,1150,2600,334,33
126,3,1,1,4,acept,not furnished,1137,2200,125,33
53,1,1,1,5,not acept,furnished,1132,2600,0,33
107,3,2,2,1,acept,not furnished,1122,2600,350,33
90,3,3,2,16,acept,not furnished,1119,2600,360,33
114,4,4,2,6,acept,not furnished,1115,2530,321,33
105,3,2,3,4,acept,not furnished,1100,2530,428,33
96,3,2,1,5,not acept,not furnished,1100,2500,165,33
110,3,2,1,9,acept,not furnished,1100,2500,100,33
70,2,2,1,2,acept,not furnished,1100,2500,230,33
80,2,2,1,4,acept,not furnished,1090,2500,119,33
104,3,2,1,6,acept,not furnished,1077,2500,134,33
95,3,2,1,3,acept,not furnished,1061,2500,67,33
35,1,1,1,9,not acept,furnished,1050,2600,317,33
85,2,2,2,4,acept,furnished,1028,2550,290,33
170,3,2,2,13,acept,furnished,1027,2500,291,33
105,3,2,2,6,acept,not furnished,1002,2583,35,33
171,2,2,1,2,acept,not furnished,1000,2200,200,33
70,2,2,1,8,not acept,furnished,1000,2500,67,33
72,2,2,0,3,acept,not furnished,1000,2500,200,33
70,1,1,1,2,not acept,furnished,1000,2600,125,33
104,3,2,1,6,acept,not furnished,990,2500,125,33
40,1,1,1,10,acept,furnished,978,2829,0,33
70,2,1,1,16,not acept,not furnished,960,2600,0,33
88,2,2,2,3,acept,not furnished,957,2500,430,33
110,3,1,0,7,acept,furnished,950,2530,167,33
87,3,2,2,9,not acept,not furnished,940,2600,234,33
90,3,2,0,4,acept,not furnished,921,2550,142,33
67,1,1,1,14,acept,furnished,920,2600,72,33
106,3,3,1,7,acept,not furnished,900,2250,186,33
130,3,3,1,2,acept,not furnished,900,2500,128,33
75,2,2,1,8,acept,not furnished,900,2500,273,33
63,1,1,0,12,acept,not furnished,870,2600,0,33
135,4,3,2,2,not acept,not furnished,868,2450,308,33
82,3,2,2,4,not acept,not furnished,860,2600,209,33
90,3,2,2,2,acept,furnished,850,2500,250,33
120,3,2,1,6,acept,not furnished,850,2600,120,33
80,3,2,1,8,acept,not furnished,840,2500,115,33
90,2,2,0,5,acept,not furnished,830,2500,84,33
121,2,3,1,20,acept,not furnished,825,2560,170,33
62,2,2,1,2,acept,furnished,800,2580,84,33
80,2,1,1,4,acept,not furnished,800,2499,117,33
64,1,2,1,3,acept,not furnished,800,2600,0,33
110,3,2,1,4,not acept,not furnished,788,2500,140,33
65,1,1,1,3,acept,not furnished,780,2500,241,33
49,1,1,0,1,acept,furnished,768,2600,66,33
80,2,2,1,8,acept,not furnished,760,2500,300,33
44,1,1,1,5,acept,furnished,760,2572,91,33
68,2,2,1,6,acept,not furnished,750,2600,196,33
52,1,1,0,12,not acept,furnished,750,2500,117,33
70,1,1,1,4,acept,not furnished,740,2600,66,33
67,2,1,1,3,not acept,not furnished,722,2600,198,33
85,3,2,1,15,acept,not furnished,710,2500,264,33
113,3,1,0,1,not acept,furnished,700,2500,130,33
70,2,3,1,12,acept,furnished,700,2450,165,33
76,2,2,1,4,acept,not furnished,700,2200,0,33
85,2,2,0,5,acept,not furnished,700,2600,100,33
40,1,1,1,10,acept,not furnished,700,2600,25,33
45,1,1,0,5,not acept,furnished,700,2500,84,33
57,1,1,1,2,acept,not furnished,690,2600,131,33
60,2,1,0,11,acept,not furnished,670,2500,34,33
55,1,1,1,9,acept,furnished,660,2600,73,33
90,3,2,1,2,acept,furnished,650,2200,60,33
120,3,2,0,6,acept,not furnished,650,2490,105,33
75,2,2,1,3,acept,not furnished,650,2500,179,33
80,2,2,0,6,acept,not furnished,650,2500,0,33
70,2,1,1,9,acept,not furnished,650,2500,105,33
106,3,3,2,3,acept,not furnished,637,2250,133,33
56,2,2,0,1,not acept,furnished,610,2500,84,33
37,1,1,1,1,not acept,furnished,604,2600,252,33
100,4,3,1,8,acept,not furnished,600,2200,159,33
110,4,1,1,3,acept,not furnished,600,2200,2500,33
67,3,2,2,4,acept,not furnished,600,2200,50,33
80,2,2,0,9,not acept,not furnished,600,2550,46,33
72,2,1,0,14,acept,not furnished,600,2560,0,33
113,3,2,3,4,acept,not furnished,599,2200,100,33
68,3,2,1,4,acept,furnished,586,2200,56,33
65,2,1,1,1,acept,not furnished,580,2600,57,33
56,2,1,1,13,acept,not furnished,580,2540,25,33
45,1,1,0,9,not acept,furnished,580,2500,75,33
40,1,1,1,11,not acept,furnished,575,2500,128,33
57,2,2,1,10,not acept,not furnished,570,2600,0,33
126,2,1,0,13,acept,not furnished,570,2580,0,33
60,2,2,0,4,not acept,not furnished,560,2500,83,33
116,3,3,2,2,not acept,not furnished,557,2500,230,33
75,2,2,2,6,acept,not furnished,556,2200,95,33
66,1,1,1,1,acept,furnished,550,2600,50,33
105,4,2,1,3,acept,not furnished,505,2200,114,33
84,3,2,1,8,acept,not furnished,500,2200,77,33
42,1,1,1,11,acept,not furnished,500,2200,50,33
40,1,1,1,8,acept,not furnished,500,2200,50,33
39,1,1,1,12,acept,not furnished,500,2200,50,33
33,1,1,0,6,not acept,furnished,500,2500,0,33
36,1,1,0,5,acept,not furnished,487,2500,55,33
40,1,1,0,7,not acept,furnished,474,2500,59,33
65,3,1,1,6,acept,not furnished,461,2530,90,33
220,4,2,3,3,acept,not furnished,450,2422,125,33
98,2,3,2,3,acept,not furnished,450,2200,167,33
64,2,2,2,6,acept,not furnished,450,2250,50,33
87,2,1,0,4,acept,furnished,450,2200,75,33
58,1,2,2,2,acept,not furnished,450,2200,0,33
37,1,1,0,6,acept,furnished,430,2220,84,33
64,2,2,2,4,acept,not furnished,404,2600,75,33
70,2,2,1,2,acept,not furnished,400,2200,92,33
107,2,2,1,-,acept,not furnished,400,2600,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,3,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
47,1,1,1,1,not acept,furnished,400,2200,0,33
34,1,1,0,12,acept,furnished,370,2600,74,33
44,1,1,0,10,acept,not furnished,370,2600,0,33
24,1,1,0,4,not acept,furnished,368,2530,55,33
57,2,2,1,8,acept,not furnished,358,2550,132,33
61,2,1,2,4,not acept,not furnished,350,2200,1,33
56,2,1,1,11,acept,not furnished,350,2600,0,33
30,1,1,1,14,acept,furnished,350,2580,83,33
61,1,1,1,13,acept,not furnished,350,2200,67,33
43,1,1,1,12,not acept,furnished,350,2200,42,33
80,3,3,0,4,acept,not furnished,300,2200,0,33
70,3,2,0,2,acept,furnished,300,2240,59,33
84,1,2,0,-,acept,furnished,300,2200,0,33
59,1,1,1,12,acept,not furnished,300,2200,67,33
42,1,1,0,5,not acept,furnished,290,2200,66,33
49,1,1,1,5,acept,not furnished,284,2600,134,33
25,1,1,0,5,not acept,furnished,270,2600,67,33
42,1,1,1,2,acept,not furnished,255,2198,0,33
76,2,2,1,3,acept,not furnished,250,2200,70,33
127,3,2,2,-,acept,furnished,220,2150,67,33
500,2,2,1,-,acept,not furnished,129,2140,0,33
100,2,2,2,-,acept,not furnished,120,2200,159,33
100,3,2,1,-,acept,furnished,100,2000,74,33
320,4,3,8,-,acept,not furnished,0,2150,450,33
280,4,3,3,-,acept,not furnished,0,2167,169,33
175,4,1,0,-,acept,not furnished,0,2146,197,33
142,3,3,2,-,acept,not furnished,0,2000,114,33
180,3,2,2,-,acept,not furnished,0,2000,184,33
80,3,2,1,-,acept,not furnished,0,2170,47,33
100,3,1,1,-,acept,not furnished,0,1970,92,33
100,3,1,0,-,acept,not furnished,0,2000,216,33
308,2,3,3,-,acept,not furnished,0,2000,171,33
308,2,3,3,-,acept,not furnished,0,2000,171,33
165,2,2,0,2,acept,furnished,0,2500,11,33
117,2,1,0,-,acept,not furnished,0,2000,191,33
100,1,1,0,-,acept,not furnished,0,2150,267,33
40,1,1,0,18,not acept,furnished,0,2600,0,33
717,5,5,8,16,acept,not furnished,4300,2500,5032,32
255,4,4,0,15,acept,furnished,4000,2500,1484,32
250,3,3,0,4,acept,not furnished,3850,2500,1336,32
178,2,3,4,1,not acept,not furnished,3145,2500,903,32
207,3,4,3,3,acept,not furnished,2600,2500,817,32
230,4,4,3,5,not acept,not furnished,2564,2500,934,32
170,4,4,3,11,acept,not furnished,2500,2499,870,32
170,4,3,2,10,acept,not furnished,2500,2430,500,32
126,3,3,2,7,not acept,not furnished,2500,2500,317,32
290,3,3,1,5,acept,not furnished,2500,2500,340,32
57,1,1,1,2,acept,furnished,2480,2480,800,32
42,1,1,1,21,not acept,furnished,2406,2500,202,32
265,4,6,3,6,not acept,not furnished,2400,2500,1284,32
158,4,4,4,10,acept,furnished,2250,2500,423,32
180,3,2,2,3,acept,not furnished,2200,2500,542,32
273,4,2,2,4,acept,furnished,2100,2470,366,32
160,3,4,3,4,acept,not furnished,2087,2500,298,32
124,3,3,2,2,not acept,not furnished,2019,2500,430,32
88,3,1,2,5,acept,not furnished,1900,2500,84,32
120,3,3,3,11,acept,not furnished,1800,2500,321,32
80,1,1,1,10,acept,not furnished,1800,2500,180,32
161,3,3,3,8,acept,not furnished,1762,2500,741,32
109,3,2,2,7,acept,not furnished,1746,2500,134,32
300,4,4,4,1,acept,not furnished,1700,2500,917,32
150,3,4,3,10,acept,not furnished,1700,2490,375,32
120,3,2,1,5,acept,not furnished,1700,2500,347,32
33,1,1,1,11,not acept,furnished,1680,2500,158,32
129,3,4,3,6,acept,furnished,1650,2500,434,32
197,3,3,2,8,acept,not furnished,1600,2500,325,32
250,3,3,2,8,acept,not furnished,1600,2500,300,32
92,2,2,1,6,not acept,not furnished,1590,2490,158,32
186,4,2,2,2,acept,not furnished,1500,2500,0,32
82,2,2,1,2,acept,not furnished,1500,2450,192,32
70,1,2,1,6,acept,furnished,1500,2500,0,32
90,3,2,2,5,acept,not furnished,1478,2500,355,32
195,4,2,3,15,acept,not furnished,1475,2500,307,32
50,1,1,1,6,not acept,furnished,1450,2500,342,32
140,3,4,2,2,acept,not furnished,1400,2500,517,32
136,3,2,3,12,acept,furnished,1400,2500,325,32
151,3,2,3,10,acept,furnished,1400,2500,251,32
106,3,2,2,8,acept,not furnished,1400,2400,255,32
111,3,2,0,7,acept,not furnished,1370,2500,264,32
120,3,2,1,12,acept,not furnished,1300,2480,235,32
135,3,2,1,8,acept,not furnished,1300,2165,209,32
93,2,2,1,8,acept,not furnished,1258,2490,12,32
112,3,2,3,3,acept,not furnished,1251,2500,332,32
76,3,1,1,4,acept,not furnished,1200,2500,267,32
130,4,2,2,2,acept,not furnished,1150,2350,274,32
39,1,1,1,5,acept,not furnished,1144,2500,312,32
39,1,1,1,1,acept,furnished,1144,2500,301,32
86,3,3,0,1,not acept,not furnished,1100,2500,75,32
128,3,2,2,1,acept,not furnished,1100,2500,293,32
90,3,2,2,3,acept,not furnished,1100,2450,117,32
75,1,2,2,19,acept,not furnished,1092,2500,321,32
97,3,3,2,7,acept,not furnished,1058,2500,275,32
179,3,3,0,10,acept,not furnished,1050,2400,203,32
100,4,3,2,2,acept,not furnished,1027,2500,369,32
134,3,3,2,7,not acept,not furnished,1000,2500,177,32
159,3,2,2,1,acept,not furnished,1000,2500,334,32
123,3,2,2,7,not acept,not furnished,1000,2450,250,32
130,3,2,1,7,acept,not furnished,1000,2500,100,32
70,1,1,1,3,acept,not furnished,1000,2500,150,32
65,1,1,1,9,not acept,not furnished,1000,2500,0,32
86,2,1,1,5,acept,not furnished,995,2500,0,32
120,3,2,1,2,acept,not furnished,992,2414,223,32
60,2,1,0,15,acept,furnished,990,2500,50,32
136,3,4,2,7,not acept,not furnished,970,2500,131,32
106,3,3,1,2,acept,not furnished,970,2500,350,32
76,1,1,1,1,not acept,furnished,969,2500,130,32
101,3,2,2,2,acept,not furnished,958,2400,20,32
98,4,4,2,23,acept,not furnished,930,2485,0,32
84,1,1,1,1,not acept,not furnished,929,2500,246,32
102,3,2,0,15,acept,not furnished,918,2500,248,32
45,1,1,1,3,acept,furnished,900,2450,158,32
175,3,2,2,9,acept,not furnished,896,2400,350,32
40,1,1,0,6,acept,not furnished,890,3463,0,32
120,3,2,1,1,not acept,not furnished,870,2500,160,32
72,2,2,1,7,acept,not furnished,864,2500,234,32
60,2,2,1,1,acept,not furnished,862,2514,0,32
91,2,3,1,9,acept,furnished,853,2350,221,32
50,3,1,1,4,not acept,not furnished,852,2500,126,32
80,2,2,2,4,acept,not furnished,850,2450,250,32
70,2,1,1,8,acept,not furnished,850,2500,92,32
50,1,1,0,9,not acept,furnished,850,2480,20,32
105,3,3,0,3,acept,not furnished,840,2125,111,32
72,2,3,0,1,acept,furnished,826,2400,220,32
67,1,2,1,12,acept,furnished,815,2479,117,32
64,2,1,1,8,acept,furnished,800,2500,67,32
50,2,1,0,2,acept,furnished,800,2473,3,32
100,1,3,2,8,not acept,furnished,800,2500,125,32
96,2,1,1,8,not acept,not furnished,795,2500,159,32
55,1,1,0,7,not acept,not furnished,795,2410,87,32
70,2,1,1,2,not acept,not furnished,794,2500,14,32
71,2,1,1,7,acept,not furnished,785,2559,0,32
40,1,1,1,6,not acept,not furnished,765,2500,34,32
73,3,2,2,1,acept,not furnished,760,2500,283,32
92,3,2,3,1,acept,furnished,752,2525,0,32
72,2,2,2,9,acept,not furnished,750,2480,209,32
62,2,2,1,9,acept,furnished,749,2500,45,32
52,1,1,1,11,acept,not furnished,730,2500,38,32
80,3,1,1,8,acept,furnished,703,2500,87,32
75,2,1,3,5,not acept,not furnished,700,2500,250,32
64,2,2,1,4,acept,not furnished,690,2500,5,32
95,3,2,3,20,not acept,not furnished,687,2500,41,32
40,1,1,0,2,not acept,furnished,685,2500,0,32
71,3,2,2,10,acept,not furnished,680,2500,50,32
39,1,1,1,3,not acept,furnished,680,2500,115,32
30,1,1,1,4,not acept,not furnished,673,2500,62,32
55,2,2,1,11,acept,not furnished,670,2500,199,32
98,2,2,0,6,acept,not furnished,660,2500,0,32
73,3,2,2,4,acept,not furnished,650,2500,236,32
70,3,2,2,16,acept,furnished,650,2500,120,32
56,1,1,0,9,acept,furnished,625,2500,81,32
45,1,1,1,13,acept,not furnished,606,2500,15,32
170,3,1,1,10,acept,furnished,600,2480,100,32
60,2,2,1,4,not acept,not furnished,600,2170,67,32
107,3,2,2,2,acept,furnished,585,2400,184,32
66,2,2,2,15,acept,not furnished,580,2500,116,32
80,3,2,2,12,acept,not furnished,560,2500,250,32
80,3,2,2,17,acept,not furnished,560,2500,175,32
86,3,3,2,9,not acept,not furnished,550,2500,200,32
73,3,2,2,14,acept,not furnished,550,2520,192,32
73,3,2,2,14,acept,not furnished,550,2520,192,32
71,3,2,1,2,acept,not furnished,530,2500,130,32
56,2,1,1,11,acept,furnished,530,2500,0,32
40,2,1,0,11,acept,not furnished,526,2500,129,32
62,2,2,1,5,acept,not furnished,510,2500,158,32
63,2,2,2,3,acept,furnished,500,2150,70,32
75,2,3,2,6,not acept,not furnished,499,2500,70,32
70,2,2,1,5,acept,not furnished,495,2450,59,32
80,3,2,2,19,acept,not furnished,490,2500,100,32
47,1,2,1,2,acept,furnished,490,2500,125,32
35,1,1,0,3,acept,furnished,480,2500,60,32
31,1,1,1,14,acept,not furnished,478,2500,75,32
35,1,1,1,11,acept,not furnished,470,2500,22,32
75,1,1,2,2,acept,not furnished,460,2500,0,32
48,1,1,0,1,not acept,not furnished,460,2500,82,32
51,2,1,1,4,acept,not furnished,455,2500,23,32
108,2,3,2,-,acept,not furnished,450,2100,250,32
51,2,1,1,9,acept,not furnished,450,2500,17,32
44,1,1,0,4,acept,furnished,450,2500,30,32
36,1,1,0,3,acept,furnished,450,2500,30,32
41,1,1,0,17,acept,furnished,450,2470,0,32
78,1,1,0,2,acept,not furnished,420,2522,25,32
78,1,1,0,2,acept,not furnished,420,2522,25,32
192,4,3,3,2,acept,furnished,412,2400,196,32
78,2,1,1,1,acept,not furnished,410,2500,0,32
90,4,2,1,3,not acept,not furnished,400,2142,212,32
93,2,2,1,2,acept,not furnished,400,2500,84,32
99,3,2,1,3,acept,not furnished,390,2500,90,32
39,1,1,1,11,acept,furnished,390,2500,0,32
76,3,2,2,10,acept,not furnished,365,2500,37,32
72,2,2,1,18,acept,not furnished,350,2500,125,32
51,1,1,0,13,acept,furnished,340,2500,79,32
253,3,3,3,4,acept,not furnished,326,2400,251,32
38,1,1,0,16,acept,furnished,290,2500,0,32
28,1,1,0,6,acept,furnished,280,2500,22,32
63,2,2,1,7,not acept,not furnished,250,2500,0,32
35,1,1,1,9,acept,not furnished,239,2500,90,32
83,3,1,1,3,acept,not furnished,180,2500,0,32
160,3,3,2,4,acept,not furnished,150,2400,263,32
160,3,3,2,4,acept,not furnished,150,2400,244,32
35,2,1,1,-,acept,not furnished,125,2100,0,32
70,2,1,1,-,acept,not furnished,60,2100,0,32
74,2,1,0,2,not acept,not furnished,1,2500,1,32
147,4,2,2,-,acept,not furnished,0,2100,128,32
112,4,1,2,-,acept,not furnished,0,1900,212,32
150,3,2,5,-,acept,not furnished,0,2100,260,32
150,3,2,3,2,acept,not furnished,0,2430,38,32
164,3,2,2,-,acept,not furnished,0,2100,293,32
230,3,2,0,1,acept,not furnished,0,2500,500,32
197,3,1,2,-,acept,not furnished,0,2100,290,32
110,2,2,2,-,not acept,not furnished,0,2120,174,32
106,2,1,2,-,not acept,not furnished,0,2100,110,32
120,2,1,1,-,acept,not furnished,0,2100,175,32
70,2,1,0,1,acept,not furnished,0,2448,159,32
70,2,1,0,-,acept,not furnished,0,2100,134,32
15,1,1,0,-,not acept,furnished,0,2500,0,32
250,4,3,3,2,acept,not furnished,3600,2430,1167,31
55,1,1,1,1,acept,furnished,2750,2400,635,31
132,4,4,3,8,acept,not furnished,2170,2400,442,31
131,3,2,1,8,acept,not furnished,2100,2400,184,31
148,3,3,3,13,not acept,furnished,2064,4348,542,31
148,3,3,0,6,acept,not furnished,2056,2400,200,31
53,2,2,1,10,acept,furnished,1940,2400,389,31
105,3,2,1,2,acept,not furnished,1937,2380,374,31
82,2,2,1,4,acept,not furnished,1900,2400,334,31
170,4,3,4,10,acept,not furnished,1876,2350,576,31
140,3,2,1,6,not acept,not furnished,1740,2400,340,31
174,4,2,1,1,acept,not furnished,1682,2400,500,31
200,3,2,1,5,acept,not furnished,1618,2380,161,31
98,3,2,1,5,acept,furnished,1520,2400,0,31
180,3,2,2,2,acept,not furnished,1502,2300,231,31
312,4,3,3,1,acept,not furnished,1498,2300,463,31
130,3,4,3,7,acept,not furnished,1413,2400,597,31
60,2,1,0,6,acept,not furnished,1329,2350,135,31
91,3,3,3,5,not acept,not furnished,1312,2438,850,31
126,3,2,2,13,acept,not furnished,1280,2400,334,31
75,2,1,1,14,not acept,furnished,1200,2380,196,31
160,2,1,0,12,not acept,not furnished,1200,2400,0,31
46,1,1,0,14,not acept,furnished,1200,4300,292,31
80,2,1,1,5,acept,not furnished,1180,2400,129,31
110,3,2,2,2,acept,not furnished,1145,2400,247,31
106,3,2,0,6,acept,not furnished,1139,2430,0,31
126,3,2,1,6,acept,not furnished,1105,2350,133,31
140,4,3,4,10,not acept,not furnished,1050,2300,376,31
80,3,2,2,5,acept,not furnished,1045,2400,227,31
116,4,3,2,8,acept,not furnished,1040,2400,330,31
86,2,1,0,3,acept,furnished,1000,2400,205,31
66,2,1,1,9,acept,not furnished,997,2400,179,31
109,3,2,1,7,acept,not furnished,992,2080,167,31
80,3,1,1,7,acept,not furnished,978,2400,105,31
50,2,1,1,9,acept,not furnished,978,2430,124,31
100,3,2,2,13,acept,not furnished,970,2400,395,31
58,2,1,0,4,not acept,not furnished,968,2400,10,31
75,2,1,0,5,acept,not furnished,915,2350,80,31
200,4,2,3,1,not acept,not furnished,910,2390,267,31
140,3,3,2,8,acept,not furnished,900,2370,0,31
80,2,1,2,2,acept,furnished,900,2424,245,31
78,1,2,1,10,not acept,not furnished,900,2440,167,31
100,3,2,3,15,acept,not furnished,880,2300,233,31
78,3,2,2,16,acept,not furnished,875,2300,229,31
117,3,2,2,10,acept,furnished,870,2400,124,31
200,3,3,0,5,acept,not furnished,850,2370,167,31
83,2,1,1,4,acept,not furnished,850,2330,74,31
62,2,1,0,3,acept,not furnished,839,2383,97,31
84,3,1,0,2,acept,not furnished,805,2400,209,31
100,3,3,1,4,acept,not furnished,800,2300,206,31
41,1,1,1,16,acept,furnished,788,2387,17,31
101,3,2,0,5,acept,not furnished,780,2380,91,31
78,1,1,1,15,not acept,not furnished,775,2300,128,31
160,4,3,2,5,acept,not furnished,763,2300,230,31
49,1,2,1,10,acept,not furnished,761,2400,133,31
70,1,1,0,4,acept,not furnished,760,2400,156,31
94,3,3,2,1,acept,not furnished,750,2433,0,31
54,1,1,0,3,acept,furnished,734,2400,286,31
35,1,1,1,7,acept,furnished,715,2370,0,31
75,2,2,1,3,acept,not furnished,706,2400,75,31
54,2,2,2,5,acept,not furnished,691,2400,103,31
65,1,1,0,10,not acept,furnished,672,2400,116,31
95,3,2,2,10,acept,not furnished,657,2300,143,31
78,3,2,2,10,acept,not furnished,650,2400,117,31
46,1,1,0,3,acept,not furnished,650,2350,131,31
92,2,2,1,2,acept,furnished,645,2100,2610,31
70,1,1,0,1,acept,not furnished,634,2400,263,31
49,2,2,1,8,acept,not furnished,632,2400,55,31
55,2,1,0,5,acept,furnished,620,2400,24,31
118,4,2,1,1,acept,not furnished,600,2300,111,31
96,3,2,2,1,acept,not furnished,600,2300,294,31
300,3,2,1,2,acept,not furnished,600,2300,267,31
90,3,1,1,2,not acept,not furnished,600,2400,0,31
68,2,2,1,8,not acept,not furnished,600,2400,125,31
75,2,2,0,2,acept,not furnished,591,2400,150,31
52,1,1,1,3,acept,furnished,584,2390,117,31
75,2,2,1,3,acept,furnished,583,2100,68,31
79,3,2,1,8,acept,furnished,580,2400,62,31
44,1,1,1,8,not acept,furnished,578,2400,0,31
70,2,1,1,14,acept,not furnished,576,2400,162,31
73,3,2,2,17,acept,not furnished,570,2400,125,31
73,3,2,2,17,acept,not furnished,570,2400,125,31
119,3,1,0,3,acept,not furnished,560,2100,84,31
60,3,1,1,15,acept,furnished,556,2200,4,31
62,3,2,1,2,acept,furnished,550,2100,50,31
88,2,2,1,3,acept,not furnished,550,2100,800,31
53,2,1,1,4,not acept,furnished,550,2400,21,31
50,2,1,0,9,acept,furnished,505,2350,64,31
44,1,1,0,3,acept,not furnished,505,2350,67,31
72,2,2,2,12,acept,not furnished,500,2100,56,31
58,2,1,2,8,acept,furnished,500,2100,45,31
58,2,1,1,1,acept,furnished,500,2380,120,31
75,2,3,2,5,acept,not furnished,499,2400,71,31
62,3,2,1,5,acept,not furnished,487,2400,54,31
144,3,1,2,-,acept,not furnished,483,2300,170,31
31,1,1,1,11,acept,not furnished,478,2400,75,31
140,4,3,1,2,acept,not furnished,475,2300,167,31
140,4,2,2,2,acept,not furnished,450,2281,221,31
52,2,1,1,3,not acept,not furnished,450,2400,78,31
46,1,1,1,7,acept,not furnished,450,2400,0,31
40,1,1,1,7,acept,not furnished,450,2400,0,31
40,1,1,0,2,not acept,not furnished,450,2390,114,31
49,2,2,1,5,acept,not furnished,432,2400,55,31
96,3,2,0,2,acept,not furnished,408,2100,84,31
100,3,2,2,3,not acept,not furnished,400,2300,165,31
58,2,1,1,1,acept,furnished,400,2400,60,31
41,1,1,1,6,acept,not furnished,400,2100,17,31
69,2,2,1,9,acept,not furnished,380,2100,75,31
117,2,1,1,4,acept,not furnished,380,2100,73,31
110,3,2,0,3,not acept,furnished,370,2070,100,31
40,1,1,0,3,acept,not furnished,350,2400,56,31
22,1,1,0,4,not acept,furnished,350,2410,0,31
136,4,3,1,1,acept,not furnished,347,2300,72,31
120,3,3,1,3,acept,furnished,330,2300,173,31
163,4,3,2,2,acept,not furnished,300,2300,136,31
95,3,2,1,2,acept,not furnished,300,2300,182,31
70,2,1,1,-,acept,not furnished,300,2000,59,31
38,1,1,1,13,acept,furnished,300,2400,0,31
43,1,1,0,4,not acept,furnished,290,2100,66,31
110,2,1,0,1,acept,not furnished,260,2100,92,31
78,3,2,2,-,acept,not furnished,250,2000,292,31
76,3,2,2,6,acept,not furnished,250,2100,0,31
45,1,1,0,-,acept,furnished,250,2000,45,31
100,3,3,2,-,not acept,not furnished,120,2000,0,31
